strategy,budget,run_id,total_infected,peak_infected,duration
random,0.2,457,3138,2419,200
random,0.2,458,3164,2535,200
random,0.2,459,3100,2143,200
random,0.2,460,3135,2513,200
random,0.2,461,3174,2484,200
random,0.2,462,3155,2299,200
random,0.2,463,3227,2510,200
random,0.2,464,3133,2240,200
random,0.2,465,3102,2376,200
random,0.2,466,3184,2477,200
random,0.2,467,3173,2413,200
random,0.2,468,3016,2466,200
random,0.2,469,3176,2499,200
random,0.2,470,3198,2422,200
random,0.2,471,3106,2321,200
random,0.2,472,3134,2533,200
random,0.2,473,2938,2265,200
random,0.2,474,3168,2296,200
random,0.2,475,3172,2628,200
random,0.2,476,3180,2472,200
random,0.2,477,3203,2602,200
random,0.2,478,3146,2394,200
random,0.2,479,3048,2484,200
random,0.2,480,3180,2516,200
random,0.2,481,3105,2533,200
random,0.2,482,3186,2444,200
random,0.2,483,3202,2574,200
random,0.2,484,3177,2467,200
random,0.2,485,3071,2278,200
random,0.2,486,3153,2635,200
random,0.2,487,3191,2594,200
random,0.2,488,3175,2563,200
random,0.2,489,3210,2607,200
random,0.2,490,3154,2625,200
random,0.2,491,3134,2473,200
random,0.2,492,3038,2472,200
random,0.2,493,3179,2639,200
random,0.2,494,3130,2502,200
random,0.2,495,3012,2459,200
random,0.2,496,3208,2508,200
random,0.2,497,3170,2523,200
random,0.2,498,3138,2293,200
random,0.2,499,3130,2464,200
degree,0.01,0,3856,3029,200
degree,0.01,1,3871,3071,200
degree,0.01,2,3881,2944,200
degree,0.01,3,3877,2971,200
degree,0.01,4,3867,2993,200
degree,0.01,5,3869,2839,200
degree,0.01,6,3885,2695,200
degree,0.01,7,3856,2894,200
degree,0.01,8,3854,2912,200
degree,0.01,9,3871,3030,200
degree,0.01,10,3874,3009,200
degree,0.01,11,3873,3008,200
degree,0.01,12,3812,3056,200
degree,0.01,13,3855,2835,200
degree,0.01,14,3869,3057,200
degree,0.01,15,3872,2849,200
degree,0.01,16,3862,2991,200
degree,0.01,17,3877,2823,200
degree,0.01,18,3875,2997,200
degree,0.01,19,3874,3031,200
degree,0.01,20,3892,2954,200
degree,0.01,21,3883,2956,200
degree,0.01,22,3872,3034,200
degree,0.01,23,3869,2851,200
degree,0.01,24,3892,2835,200
degree,0.01,25,3866,3042,200
degree,0.01,26,3869,2935,200
degree,0.01,27,3880,2868,200
degree,0.01,28,3872,3039,200
degree,0.01,29,3862,3039,200
degree,0.01,30,3869,2833,200
degree,0.01,31,3863,2918,200
degree,0.01,32,3891,2823,200
degree,0.01,33,3875,2954,200
degree,0.01,34,3870,2914,200
degree,0.01,35,3886,2718,200
degree,0.01,36,3857,2890,200
degree,0.01,37,3849,3064,200
degree,0.01,38,3871,2853,200
degree,0.01,39,3896,2972,200
degree,0.01,40,3872,2838,200
degree,0.01,41,3879,2884,200
degree,0.01,42,3846,2899,200
degree,0.01,43,3886,2892,200
degree,0.01,44,3874,3038,200
degree,0.01,45,3885,2900,200
degree,0.01,46,3880,2815,200
degree,0.01,47,3855,3014,200
degree,0.01,48,3874,2876,200
degree,0.01,49,3841,2967,200
degree,0.01,50,3844,2878,200
degree,0.01,51,3862,2805,200
degree,0.01,52,3864,3019,200
degree,0.01,53,3855,2849,200
degree,0.01,54,3796,2947,200
degree,0.01,55,3865,2960,200
degree,0.01,56,3865,2873,200
degree,0.01,57,3842,2958,200
degree,0.01,58,3870,2861,200
degree,0.01,59,3882,3024,200
degree,0.01,60,3850,3036,200
degree,0.01,61,3875,2860,200
degree,0.01,62,3810,2897,200
degree,0.01,63,3882,2958,200
degree,0.01,64,3866,2988,200
degree,0.01,65,3892,2975,200
degree,0.01,66,3859,3053,200
degree,0.01,67,3817,2901,200
degree,0.01,68,3880,2965,200
degree,0.01,69,3691,2893,200
degree,0.01,70,3878,3015,200
degree,0.01,71,3864,3045,200
degree,0.01,72,3876,2940,200
degree,0.01,73,3853,2986,200
degree,0.01,74,3870,2753,200
degree,0.01,75,3888,2899,200
degree,0.01,76,3884,2752,200
degree,0.01,77,3871,2864,200
degree,0.01,78,3862,2942,200
degree,0.01,79,3864,2905,200
degree,0.01,80,3894,2829,200
degree,0.01,81,3860,3003,200
degree,0.01,82,3881,2833,200
degree,0.01,83,3889,2791,200
degree,0.01,84,3876,2990,200
degree,0.01,85,3888,2922,200
degree,0.01,86,3853,2866,200
degree,0.01,87,3863,2956,200
degree,0.01,88,3897,2864,200
degree,0.01,89,3870,2936,200
degree,0.01,90,3876,3027,200
degree,0.01,91,3892,3127,200
degree,0.01,92,3882,2843,200
degree,0.01,93,3881,2975,200
degree,0.01,94,3860,2935,200
degree,0.01,95,3896,2872,200
degree,0.01,96,3895,2878,200
degree,0.01,97,3862,2968,200
degree,0.01,98,3874,3060,200
degree,0.01,99,3875,2873,200
degree,0.01,100,3877,3064,200
degree,0.01,101,3888,2928,200
degree,0.01,102,3819,3064,200
degree,0.01,103,3870,2839,200
degree,0.01,104,3890,2995,200
degree,0.01,105,3880,2975,200
degree,0.01,106,3872,3042,200
degree,0.01,107,3878,2963,200
degree,0.01,108,3880,3015,200
degree,0.01,109,3883,2929,200
degree,0.01,110,3865,2751,200
degree,0.01,111,3868,2939,200
degree,0.01,112,3868,2892,200
degree,0.01,113,3881,2844,200
degree,0.01,114,3874,2990,200
degree,0.01,115,3861,3022,200
degree,0.01,116,3864,2890,200
degree,0.01,117,3874,2971,200
degree,0.01,118,3878,2994,200
degree,0.01,119,3880,2997,200
degree,0.01,120,3879,2831,200
degree,0.01,121,3893,2828,200
degree,0.01,122,3884,2797,200
degree,0.01,123,3860,2962,200
degree,0.01,124,3877,3036,200
degree,0.01,125,3858,2888,200
degree,0.01,126,3872,3055,200
degree,0.01,127,3865,2898,200
degree,0.01,128,3875,2937,200
degree,0.01,129,3851,2849,200
degree,0.01,130,3845,2811,200
degree,0.01,131,3893,3048,200
degree,0.01,132,3866,3035,200
degree,0.01,133,3885,2866,200
degree,0.01,134,3874,3016,200
degree,0.01,135,3877,2941,200
degree,0.01,136,3894,2933,200
degree,0.01,137,3868,2931,200
degree,0.01,138,3897,2878,200
degree,0.01,139,3859,2875,200
degree,0.01,140,3877,2794,200
degree,0.01,141,3864,2877,200
degree,0.01,142,3882,3027,200
degree,0.01,143,3878,2850,200
degree,0.01,144,3869,2966,200
degree,0.01,145,3859,3061,200
degree,0.01,146,3876,2950,200
degree,0.01,147,3889,2881,200
degree,0.01,148,3888,2878,200
degree,0.01,149,3885,2890,200
degree,0.01,150,3846,2999,200
degree,0.01,151,3887,3033,200
degree,0.01,152,3881,2742,200
degree,0.01,153,3870,2877,200
degree,0.01,154,3862,2830,200
degree,0.01,155,3888,2846,200
degree,0.01,156,3797,2924,200
degree,0.01,157,3837,2941,200
degree,0.01,158,3875,3051,200
degree,0.01,159,3889,2965,200
degree,0.01,160,3857,2961,200
degree,0.01,161,3866,2934,200
degree,0.01,162,3866,2741,200
degree,0.01,163,3863,3004,200
degree,0.01,164,3889,2924,200
degree,0.01,165,3854,2875,200
degree,0.01,166,3875,2835,200
degree,0.01,167,3866,2816,200
degree,0.01,168,3851,2896,200
degree,0.01,169,3884,3006,200
degree,0.01,170,3883,2900,200
degree,0.01,171,3890,2917,200
degree,0.01,172,3874,3005,200
degree,0.01,173,3881,2990,200
degree,0.01,174,3871,2946,200
degree,0.01,175,3890,2839,200
degree,0.01,176,3872,2903,200
degree,0.01,177,3873,2890,200
degree,0.01,178,3861,3060,200
degree,0.01,179,3882,2859,200
degree,0.01,180,3853,3017,200
degree,0.01,181,3866,3069,200
degree,0.01,182,3818,2880,200
degree,0.01,183,3875,2975,200
degree,0.01,184,3865,2990,200
degree,0.01,185,3865,2893,200
degree,0.01,186,3890,2972,200
degree,0.01,187,3871,3041,200
degree,0.01,188,3854,2924,200
degree,0.01,189,3853,3016,200
degree,0.01,190,3820,2950,200
degree,0.01,191,3881,2905,200
degree,0.01,192,3852,3017,200
degree,0.01,193,3866,3072,200
degree,0.01,194,3814,2876,200
degree,0.01,195,3853,2959,200
degree,0.01,196,3886,3006,200
degree,0.01,197,3873,2967,200
degree,0.01,198,3881,2801,200
degree,0.01,199,3863,2886,200
degree,0.01,200,3854,2985,200
degree,0.01,201,3865,2658,200
degree,0.01,202,3863,2960,200
degree,0.01,203,3875,3049,200
degree,0.01,204,3875,2912,200
degree,0.01,205,3869,2911,200
degree,0.01,206,3866,2900,200
degree,0.01,207,3865,2892,200
degree,0.01,208,3861,2992,200
degree,0.01,209,3882,3012,200
degree,0.01,210,3850,2956,200
degree,0.01,211,3876,2906,200
degree,0.01,212,3880,2947,200
degree,0.01,213,3866,2948,200
degree,0.01,214,3863,2970,200
degree,0.01,215,3882,3031,200
degree,0.01,216,3876,2838,200
degree,0.01,217,3860,2860,200
degree,0.01,218,3888,2960,200
degree,0.01,219,3891,2863,200
degree,0.01,220,3862,2842,200
degree,0.01,221,3793,2765,200
degree,0.01,222,3858,3082,200
degree,0.01,223,3856,2869,200
degree,0.01,224,3872,2982,200
degree,0.01,225,3890,2901,200
degree,0.01,226,3893,2894,200
degree,0.01,227,3875,2975,200
degree,0.01,228,3865,2897,200
degree,0.01,229,3871,3008,200
degree,0.01,230,3870,2908,200
degree,0.01,231,3892,3019,200
degree,0.01,232,3847,2882,200
degree,0.01,233,3870,2984,200
degree,0.01,234,3887,2993,200
degree,0.01,235,3891,3001,200
degree,0.01,236,3859,2963,200
degree,0.01,237,3858,2917,200
degree,0.01,238,3884,3038,200
degree,0.01,239,3885,3021,200
degree,0.01,240,3880,2789,200
degree,0.01,241,3879,2999,200
degree,0.01,242,3883,3122,200
degree,0.01,243,3870,2835,200
degree,0.01,244,3858,3008,200
degree,0.01,245,3882,3002,200
degree,0.01,246,3880,3023,200
degree,0.01,247,3882,2894,200
degree,0.01,248,3869,3075,200
degree,0.01,249,3872,2894,200
degree,0.01,250,3803,2919,200
degree,0.01,251,3863,2983,200
degree,0.01,252,3839,2806,200
degree,0.01,253,3892,2950,200
degree,0.01,254,3886,3085,200
degree,0.01,255,3893,3108,200
degree,0.01,256,3798,2911,200
degree,0.01,257,3854,2751,200
degree,0.01,258,3868,2874,200
degree,0.01,259,3889,2843,200
degree,0.01,260,3860,2962,200
degree,0.01,261,3869,2930,200
degree,0.01,262,3864,2932,200
degree,0.01,263,3869,2963,200
degree,0.01,264,3897,2998,200
degree,0.01,265,3871,3079,200
degree,0.01,266,3878,2955,200
degree,0.01,267,3867,2833,200
degree,0.01,268,3866,2950,200
degree,0.01,269,3874,2932,200
degree,0.01,270,3880,2963,200
degree,0.01,271,3893,2923,200
degree,0.01,272,3849,2898,200
degree,0.01,273,3869,3000,200
degree,0.01,274,3879,2994,200
degree,0.01,275,3861,2856,200
degree,0.01,276,3868,2954,200
degree,0.01,277,3878,3126,200
degree,0.01,278,3851,3013,200
degree,0.01,279,3820,2894,200
degree,0.01,280,3876,3019,200
degree,0.01,281,3892,2940,200
degree,0.01,282,3872,2976,200
degree,0.01,283,3877,2998,200
degree,0.01,284,3866,3018,200
degree,0.01,285,3886,2851,200
degree,0.01,286,3869,2853,200
degree,0.01,287,3887,2912,200
degree,0.01,288,3865,2868,200
degree,0.01,289,3877,3047,200
degree,0.01,290,3867,2928,200
degree,0.01,291,3876,3021,200
degree,0.01,292,3865,2825,200
degree,0.01,293,3870,2849,200
degree,0.01,294,3898,3049,200
degree,0.01,295,3890,2980,200
degree,0.01,296,3872,2951,200
degree,0.01,297,3881,2789,200
degree,0.01,298,3865,2827,200
degree,0.01,299,3883,3085,200
degree,0.01,300,3878,2934,200
degree,0.01,301,3876,2993,200
degree,0.01,302,3893,3007,200
degree,0.01,303,3882,2885,200
degree,0.01,304,3862,2961,200
degree,0.01,305,3797,2703,200
degree,0.01,306,3855,2976,200
degree,0.01,307,3814,2887,200
degree,0.01,308,3895,2942,200
degree,0.01,309,3871,2889,200
degree,0.01,310,3877,2904,200
degree,0.01,311,3856,2959,200
degree,0.01,312,3889,3024,200
degree,0.01,313,3889,2960,200
degree,0.01,314,3887,3005,200
degree,0.01,315,3832,2957,200
degree,0.01,316,3891,2616,200
degree,0.01,317,3886,2984,200
degree,0.01,318,3872,2971,200
degree,0.01,319,3858,3008,200
degree,0.01,320,3868,3010,200
degree,0.01,321,3890,2840,200
degree,0.01,322,3886,3078,200
degree,0.01,323,3890,3020,200
degree,0.01,324,3876,2999,200
degree,0.01,325,3872,2921,200
degree,0.01,326,3893,3019,200
degree,0.01,327,3874,3011,200
degree,0.01,328,3827,2918,200
degree,0.01,329,3874,2914,200
degree,0.01,330,3864,2943,200
degree,0.01,331,3866,2982,200
degree,0.01,332,3879,2964,200
degree,0.01,333,3893,3050,200
degree,0.01,334,3883,2997,200
degree,0.01,335,3842,2823,200
degree,0.01,336,3815,2844,200
degree,0.01,337,3875,2805,200
degree,0.01,338,3864,2856,200
degree,0.01,339,3874,2871,200
degree,0.01,340,3845,2992,200
degree,0.01,341,3883,2966,200
degree,0.01,342,3885,3060,200
degree,0.01,343,3889,2815,200
degree,0.01,344,3877,2865,200
degree,0.01,345,3889,2981,200
degree,0.01,346,3873,2966,200
degree,0.01,347,3895,2883,200
degree,0.01,348,3876,3095,200
degree,0.01,349,3874,2902,200
degree,0.01,350,3891,3010,200
degree,0.01,351,3883,2839,200
degree,0.01,352,3796,2865,200
degree,0.01,353,3882,2827,200
degree,0.01,354,3883,2999,200
degree,0.01,355,3838,2785,200
degree,0.01,356,3866,2923,200
degree,0.01,357,3877,2980,200
degree,0.01,358,3874,2843,200
degree,0.01,359,3885,2874,200
degree,0.01,360,3857,2855,200
degree,0.01,361,3882,2776,200
degree,0.01,362,3886,3014,200
degree,0.01,363,3857,2970,200
degree,0.01,364,3881,3052,200
degree,0.01,365,3782,2871,200
degree,0.01,366,3889,2980,200
degree,0.01,367,3857,2861,200
degree,0.01,368,3862,2990,200
degree,0.01,369,3879,2815,200
degree,0.01,370,3872,2822,200
degree,0.01,371,3875,2953,200
degree,0.01,372,3857,2914,200
degree,0.01,373,3820,2722,200
degree,0.01,374,3873,3028,200
degree,0.01,375,3892,2920,200
degree,0.01,376,3872,2958,200
degree,0.01,377,3874,2873,200
degree,0.01,378,3883,2954,200
degree,0.01,379,3865,3033,200
degree,0.01,380,3886,2885,200
degree,0.01,381,3893,2760,200
degree,0.01,382,3858,2822,200
degree,0.01,383,3863,2901,200
degree,0.01,384,3847,2907,200
degree,0.01,385,3874,3069,200
degree,0.01,386,3889,2921,200
degree,0.01,387,3868,2900,200
degree,0.01,388,3883,3107,200
degree,0.01,389,3870,2944,200
degree,0.01,390,3879,3036,200
degree,0.01,391,3868,2845,200
degree,0.01,392,3875,2893,200
degree,0.01,393,3867,2930,200
degree,0.01,394,3856,2957,200
degree,0.01,395,3891,2833,200
degree,0.01,396,3880,2779,200
degree,0.01,397,3881,2887,200
degree,0.01,398,3856,2919,200
degree,0.01,399,3882,2992,200
degree,0.01,400,3869,2886,200
degree,0.01,401,3816,2830,200
degree,0.01,402,3874,3104,200
degree,0.01,403,3852,3017,200
degree,0.01,404,3879,2832,200
degree,0.01,405,3881,2914,200
degree,0.01,406,3866,3022,200
degree,0.01,407,3860,2707,200
degree,0.01,408,3859,2727,200
degree,0.01,409,3888,2983,200
degree,0.01,410,3887,2846,200
degree,0.01,411,3884,2746,200
degree,0.01,412,3878,2961,200
degree,0.01,413,3882,3024,200
degree,0.01,414,3848,2965,200
degree,0.01,415,3875,2902,200
degree,0.01,416,3871,2997,200
degree,0.01,417,3862,3042,200
degree,0.01,418,3888,2860,200
degree,0.01,419,3885,3031,200
degree,0.01,420,3879,2988,200
degree,0.01,421,3826,3062,200
degree,0.01,422,3879,3041,200
degree,0.01,423,3885,2951,200
degree,0.01,424,3894,2792,200
degree,0.01,425,3875,2939,200
degree,0.01,426,3870,3062,200
degree,0.01,427,3879,2890,200
degree,0.01,428,3876,2862,200
degree,0.01,429,3889,2909,200
degree,0.01,430,3868,3000,200
degree,0.01,431,3877,3041,200
degree,0.01,432,3878,3046,200
degree,0.01,433,3877,2857,200
degree,0.01,434,3860,2935,200
degree,0.01,435,3893,2797,200
degree,0.01,436,3889,2803,200
degree,0.01,437,3873,3079,200
degree,0.01,438,3879,2972,200
degree,0.01,439,3856,2959,200
degree,0.01,440,3861,2939,200
degree,0.01,441,3867,2874,200
degree,0.01,442,3860,2836,200
degree,0.01,443,3872,2963,200
degree,0.01,444,3875,2927,200
degree,0.01,445,3879,3033,200
degree,0.01,446,3867,2876,200
degree,0.01,447,3854,2871,200
degree,0.01,448,3876,2934,200
degree,0.01,449,3868,2902,200
degree,0.01,450,3850,3006,200
degree,0.01,451,3871,3001,200
degree,0.01,452,3820,2907,200
degree,0.01,453,3865,3025,200
degree,0.01,454,3882,3044,200
degree,0.01,455,3882,2936,200
degree,0.01,456,3863,3001,200
degree,0.01,457,3889,3010,200
degree,0.01,458,3865,3017,200
degree,0.01,459,3877,2988,200
degree,0.01,460,3817,2796,200
degree,0.01,461,3859,2811,200
degree,0.01,462,3881,3077,200
degree,0.01,463,3849,3017,200
degree,0.01,464,3854,3033,200
degree,0.01,465,3867,2960,200
degree,0.01,466,3881,2829,200
degree,0.01,467,3868,2880,200
degree,0.01,468,3871,2972,200
degree,0.01,469,3874,2854,200
degree,0.01,470,3885,2988,200
degree,0.01,471,3874,3029,200
degree,0.01,472,3865,2981,200
degree,0.01,473,3852,2953,200
degree,0.01,474,3869,2906,200
degree,0.01,475,3870,2765,200
degree,0.01,476,3872,2871,200
degree,0.01,477,3884,2808,200
degree,0.01,478,3881,3009,200
degree,0.01,479,3858,2785,200
degree,0.01,480,3874,2958,200
degree,0.01,481,3871,2894,200
degree,0.01,482,3872,2793,200
degree,0.01,483,3876,2895,200
degree,0.01,484,3869,3045,200
degree,0.01,485,3886,2882,200
degree,0.01,486,3884,2981,200
degree,0.01,487,3865,2889,200
degree,0.01,488,3869,2861,200
degree,0.01,489,3888,2962,200
degree,0.01,490,3848,2805,200
degree,0.01,491,3879,2997,200
degree,0.01,492,3881,3025,200
degree,0.01,493,3886,3023,200
degree,0.01,494,3861,2932,200
degree,0.01,495,3859,2907,200
degree,0.01,496,3860,2809,200
degree,0.01,497,3879,3031,200
degree,0.01,498,3882,2880,200
degree,0.01,499,3873,2985,200
degree,0.05,0,3690,2791,200
degree,0.05,1,3669,2847,200
degree,0.05,2,3691,2707,200
degree,0.05,3,3722,2802,200
degree,0.05,4,3708,2801,200
degree,0.05,5,3651,2829,200
degree,0.05,6,3698,2896,200
degree,0.05,7,3713,2808,200
degree,0.05,8,3706,2711,200
degree,0.05,9,3697,2898,200
degree,0.05,10,3695,2854,200
degree,0.05,11,3702,2836,200
degree,0.05,12,3700,2857,200
degree,0.05,13,3667,2831,200
degree,0.05,14,3491,2688,200
degree,0.05,15,3644,2650,200
degree,0.05,16,3710,2731,200
degree,0.05,17,3703,2736,200
degree,0.05,18,3698,2728,200
degree,0.05,19,3683,2652,200
degree,0.05,20,3693,2806,200
degree,0.05,21,3726,2764,200
degree,0.05,22,3675,2776,200
degree,0.05,23,3680,2822,200
degree,0.05,24,3470,2679,200
degree,0.05,25,3690,2727,200
degree,0.05,26,3707,2729,200
degree,0.05,27,3702,2808,200
degree,0.05,28,3712,2846,200
degree,0.05,29,3672,2689,200
degree,0.05,30,3684,2907,200
degree,0.05,31,3703,2765,200
degree,0.05,32,3468,2744,200
degree,0.05,33,3698,2694,200
degree,0.05,34,3692,2748,200
degree,0.05,35,3683,2606,200
degree,0.05,36,3715,2705,200
degree,0.05,37,3688,2753,200
degree,0.05,38,3694,2932,200
degree,0.05,39,3700,2749,200
degree,0.05,40,3701,2724,200
degree,0.05,41,3623,2781,200
degree,0.05,42,3679,2900,200
degree,0.05,43,3699,2859,200
degree,0.05,44,3668,2632,200
degree,0.05,45,3695,2695,200
degree,0.05,46,3672,2759,200
degree,0.05,47,3694,2632,200
degree,0.05,48,3708,2784,200
degree,0.05,49,3696,2755,200
degree,0.05,50,3707,2790,200
degree,0.05,51,3697,2647,200
degree,0.05,52,3713,2803,200
degree,0.05,53,3707,2776,200
degree,0.05,54,3710,2739,200
degree,0.05,55,3720,2888,200
degree,0.05,56,3677,2703,200
degree,0.05,57,3699,2850,200
degree,0.05,58,3679,2822,200
degree,0.05,59,3687,2792,200
degree,0.05,60,3716,2816,200
degree,0.05,61,3689,2896,200
degree,0.05,62,3694,2768,200
degree,0.05,63,3693,2851,200
degree,0.05,64,3684,2749,200
degree,0.05,65,3689,2721,200
degree,0.05,66,3714,2750,200
degree,0.05,67,3697,2805,200
degree,0.05,68,3685,2849,200
degree,0.05,69,3704,2843,200
degree,0.05,70,3705,2833,200
degree,0.05,71,3693,2810,200
degree,0.05,72,3683,2821,200
degree,0.05,73,3671,2613,200
degree,0.05,74,3693,2804,200
degree,0.05,75,3705,2795,200
degree,0.05,76,3661,2864,200
degree,0.05,77,3701,2790,200
degree,0.05,78,3706,2621,200
degree,0.05,79,3660,2696,200
degree,0.05,80,3702,2806,200
degree,0.05,81,3710,2775,200
degree,0.05,82,3712,2716,200
degree,0.05,83,3638,2775,200
degree,0.05,84,3693,2726,200
degree,0.05,85,3674,2732,200
degree,0.05,86,3674,2738,200
degree,0.05,87,3713,2634,200
degree,0.05,88,3684,2881,200
degree,0.05,89,3684,2866,200
degree,0.05,90,3691,2795,200
degree,0.05,91,3695,2803,200
degree,0.05,92,3703,2873,200
degree,0.05,93,3630,2800,200
degree,0.05,94,3697,2676,200
degree,0.05,95,3699,2808,200
degree,0.05,96,3708,2801,200
degree,0.05,97,3689,2779,200
degree,0.05,98,3614,2693,200
degree,0.05,99,3706,2874,200
degree,0.05,100,3716,2837,200
degree,0.05,101,3685,2791,200
degree,0.05,102,3677,2705,200
degree,0.05,103,3690,2773,200
degree,0.05,104,3722,2707,200
degree,0.05,105,3701,2736,200
degree,0.05,106,3703,2859,200
degree,0.05,107,3642,2827,200
degree,0.05,108,3693,2606,200
degree,0.05,109,3705,2863,200
degree,0.05,110,3705,2861,200
degree,0.05,111,3710,2885,200
degree,0.05,112,3638,2825,200
